anime_id,name,link
1737,Uchuu Senshi Baldios,https://myanimelist.net/anime/1737/Uchuu_Senshi_Baldios
41519,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,https://myanimelist.net/anime/41519/Monster_Strike_the_Movie__Lucifer_-_Zetsubou_no_Yoake
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,https://myanimelist.net/anime/2901/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo_The_Movie
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,https://myanimelist.net/anime/31978/Crayon_Shin-chan_Movie_24__Bakusui_Yumemi_World_Dai_Totsugeki
9732,Full Moon Party,https://myanimelist.net/anime/9732/Full_Moon_Party
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,https://myanimelist.net/anime/8109/Tottoko_Hamtarou_Movie_4__Hamtaro_to_Fushigi_no_Oni_no_Emon_Tou
5383,My Life As,https://myanimelist.net/anime/5383/My_Life_As
12755,Mahoutsukai Jiji,https://myanimelist.net/anime/12755/Mahoutsukai_Jiji
2624,"Flanders no Inu, Boku no Patrasche",https://myanimelist.net/anime/2624/Flanders_no_Inu_Boku_no_Patrasche
38777,Jujutsu Kaisen,https://myanimelist.net/anime/38777/Jujutsu_Kaisen
3505,Yuusha Shirei Dagwon,https://myanimelist.net/anime/3505/Yuusha_Shirei_Dagwon
19401,Kuusou no Sora Tobu Kikaitachi,https://myanimelist.net/anime/19401/Kuusou_no_Sora_Tobu_Kikaitachi
3631,Aoi Blink,https://myanimelist.net/anime/3631/Aoi_Blink
24127,Hashi no Mukou,https://myanimelist.net/anime/24127/Hashi_no_Mukou
39416,Kemurikusa (2018),https://myanimelist.net/anime/39416/Kemurikusa_2018
5167,Cream Lemon: New Generation,https://myanimelist.net/anime/5167/Cream_Lemon__New_Generation
36922,Egao no Orquesta!,https://myanimelist.net/anime/36922/Egao_no_Orquesta
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,https://myanimelist.net/anime/3847/Sekai_Meisaku_Douwa__Hakuchou_no_Ouji
2365,Grandeek,https://myanimelist.net/anime/2365/Grandeek
3473,Souseiki,https://myanimelist.net/anime/3473/Souseiki
40922,Inmou,https://myanimelist.net/anime/40922/Inmou
1741,Hit wo Nerae! Specials,https://myanimelist.net/anime/1741/Hit_wo_Nerae_Specials
6119,Cookin' Idol Ai! Mai! Main!,https://myanimelist.net/anime/6119/Cookin_Idol_Ai_Mai_Main
42506,World Witches Hasshin Shimasu!,https://myanimelist.net/anime/42506/World_Witches_Hasshin_Shimasu
3378,Leatherman,https://myanimelist.net/anime/3378/Leatherman
31880,B Who I Want 2 B,https://myanimelist.net/anime/31880/B_Who_I_Want_2_B
2630,Doraemon Meets Hattori the Ninja,https://myanimelist.net/anime/2630/Doraemon_Meets_Hattori_the_Ninja
31048,Burenai Ai de,https://myanimelist.net/anime/31048/Burenai_Ai_de
5997,Sabu to Ichi Torimono Hikae,https://myanimelist.net/anime/5997/Sabu_to_Ichi_Torimono_Hikae
39905,Collar x Malice,https://myanimelist.net/anime/39905/Collar_x_Malice
5399,Internal Medicine,https://myanimelist.net/anime/5399/Internal_Medicine
402,Otogi Juushi Akazukin OVA,https://myanimelist.net/anime/402/Otogi_Juushi_Akazukin_OVA
24743,Yakin Byoutou Specials,https://myanimelist.net/anime/24743/Yakin_Byoutou_Specials
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,https://myanimelist.net/anime/28257/Youkai_Watch_Movie_2__Enma_Daiou_to_Itsutsu_no_Monogatari_da_Nyan
31618,Kanojo ga Kanji wo Suki na Riyuu.,https://myanimelist.net/anime/31618/Kanojo_ga_Kanji_wo_Suki_na_Riyuu
35254,Time Bokan: Gyakushuu no San Akunin,https://myanimelist.net/anime/35254/Time_Bokan__Gyakushuu_no_San_Akunin
41462,BanG Dream! Film Live 2nd Stage,https://myanimelist.net/anime/41462/BanG_Dream_Film_Live_2nd_Stage
2340,Gedou Gakuen,https://myanimelist.net/anime/2340/Gedou_Gakuen
23375,Minarai Diva,https://myanimelist.net/anime/23375/Minarai_Diva
5343,Monkey Punch: Manga Katsudou Daishashin,https://myanimelist.net/anime/5343/Monkey_Punch__Manga_Katsudou_Daishashin
40979,Yingxiong Zai Lin,https://myanimelist.net/anime/40979/Yingxiong_Zai_Lin
16692,Jigoku Youchien,https://myanimelist.net/anime/16692/Jigoku_Youchien
9361,Molly Star-Racer,https://myanimelist.net/anime/9361/Molly_Star-Racer
2318,Dog Soldier,https://myanimelist.net/anime/2318/Dog_Soldier
29927,Kaguya-hime,https://myanimelist.net/anime/29927/Kaguya-hime
38716,Mobile Suit Gundam: Hathaway's Flash 2,https://myanimelist.net/anime/38716/Mobile_Suit_Gundam__Hathaways_Flash_2
4210,Gokiburi-tachi no Tasogare,https://myanimelist.net/anime/4210/Gokiburi-tachi_no_Tasogare
1673,Bomberman B-Daman Bakugaiden Victory,https://myanimelist.net/anime/1673/Bomberman_B-Daman_Bakugaiden_Victory
4393,Kokka Kimigayo,https://myanimelist.net/anime/4393/Kokka_Kimigayo
8584,Future War 198X-nen,https://myanimelist.net/anime/8584/Future_War_198X-nen
37537,Sobakasu,https://myanimelist.net/anime/37537/Sobakasu
10526,Duel Masters Zero,https://myanimelist.net/anime/10526/Duel_Masters_Zero
9154,Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue,https://myanimelist.net/anime/9154/Kindaichi_Shounen_no_Jikenbo_Movie_2__Satsuriku_no_Deep_Blue
39057,A New Journey,https://myanimelist.net/anime/39057/A_New_Journey
8646,44-hiki no Neko,https://myanimelist.net/anime/8646/44-hiki_no_Neko
2690,Urban Square: Kouhaku no Tsuigeki,https://myanimelist.net/anime/2690/Urban_Square__Kouhaku_no_Tsuigeki
3800,Arrow Emblem Grand Prix no Taka,https://myanimelist.net/anime/3800/Arrow_Emblem_Grand_Prix_no_Taka
33898,Torikaekko Please,https://myanimelist.net/anime/33898/Torikaekko_Please
1900,Twin Signal: Family Game,https://myanimelist.net/anime/1900/Twin_Signal__Family_Game
21641,Planet:Valkyrie,https://myanimelist.net/anime/21641/Planet_Valkyrie
1705,Genma Taisen: Shinwa Zenya no Shou,https://myanimelist.net/anime/1705/Genma_Taisen__Shinwa_Zenya_no_Shou
17787,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,https://myanimelist.net/anime/17787/Ouritsu_Uchuugun__Honneamise_no_Tsubasa_Pilot
2791,Makasete Iruka!,https://myanimelist.net/anime/2791/Makasete_Iruka
30463,Kyoufu Shinbun (2014),https://myanimelist.net/anime/30463/Kyoufu_Shinbun_2014
4761,Tokyo Loop,https://myanimelist.net/anime/4761/Tokyo_Loop
31919,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,https://myanimelist.net/anime/31919/PriPara_Movie__Minna_no_Akogare♪_Lets_Go☆Prix_Paris
38672,Precure Miracle Universe Movie,https://myanimelist.net/anime/38672/Precure_Miracle_Universe_Movie
2874,Charm Point 1: Sister's Rondo,https://myanimelist.net/anime/2874/Charm_Point_1__Sisters_Rondo
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,https://myanimelist.net/anime/1012/Sexy_Commando_Gaiden__Sugoiyo_Masaru-san_Specials
4208,Tetsujin 28-gou (1980),https://myanimelist.net/anime/4208/Tetsujin_28-gou_1980
3968,Dragoon,https://myanimelist.net/anime/3968/Dragoon
6413,Go! Go! Ackman,https://myanimelist.net/anime/6413/Go_Go_Ackman
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,https://myanimelist.net/anime/26053/Futari_wa_Precure__Splash☆Star_Maji★Doki♥_Theater
34450,Mahou Sensei Negima! Tokubetsu Eizou,https://myanimelist.net/anime/34450/Mahou_Sensei_Negima_Tokubetsu_Eizou
25169,Tamayura: More Aggressive Picture Drama,https://myanimelist.net/anime/25169/Tamayura__More_Aggressive_Picture_Drama
1903,Stratos 4: Logbook,https://myanimelist.net/anime/1903/Stratos_4__Logbook
40471,Nozoki Kanojo,https://myanimelist.net/anime/40471/Nozoki_Kanojo
22179,Aki no Puzzle,https://myanimelist.net/anime/22179/Aki_no_Puzzle
2003,Tokyo Vice,https://myanimelist.net/anime/2003/Tokyo_Vice
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,https://myanimelist.net/anime/36834/Sengoku_Night_Blood__Ongaku_Dai_Tokushuu
9087,"Mobile Suit SD Gundam Musha, Knight, Commando",https://myanimelist.net/anime/9087/Mobile_Suit_SD_Gundam_Musha_Knight_Commando
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,https://myanimelist.net/anime/1159/Geobreeders_2__Mouryou_Yuugekitai_File-XX_Ransen_Toppa
8964,Stitch!: Zutto Saikou no Tomodachi,https://myanimelist.net/anime/8964/Stitch__Zutto_Saikou_no_Tomodachi
32633,Nowisee,https://myanimelist.net/anime/32633/Nowisee
30920,Utopa,https://myanimelist.net/anime/30920/Utopa
3232,Bannou Bunka Neko-Musume Specials,https://myanimelist.net/anime/3232/Bannou_Bunka_Neko-Musume_Specials
1784,Injuu Nerawareta Hanayome,https://myanimelist.net/anime/1784/Injuu_Nerawareta_Hanayome
29995,The Embryo Develops into a Fetus,https://myanimelist.net/anime/29995/The_Embryo_Develops_into_a_Fetus
38177,Anitore! XX: Hitotsu Yane no Shita de Specials,https://myanimelist.net/anime/38177/Anitore_XX__Hitotsu_Yane_no_Shita_de_Specials
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,https://myanimelist.net/anime/32376/Kindaichi_Shounen_no_Jikenbo_Returns_2nd_Season__Akechi_Keibu_no_Jikenbo
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,https://myanimelist.net/anime/7364/Dragon_Quest__Dai_no_Daibouken_Buchiyabure_Shinsei_6_Daishougun
3482,Madonna,https://myanimelist.net/anime/3482/Madonna
4058,Makyou Gaiden Le Deus,https://myanimelist.net/anime/4058/Makyou_Gaiden_Le_Deus
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,https://myanimelist.net/anime/32034/Soukyuu_no_Fafner__Dead_Aggressor_-_Exodus_Special
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,https://myanimelist.net/anime/7436/Dragon_Quest__Dai_no_Daibouken_Tachiagare_Aban_no_Shito
3675,Andromeda Stories,https://myanimelist.net/anime/3675/Andromeda_Stories
4604,Reijou Caster: Ingyaku no Wana,https://myanimelist.net/anime/4604/Reijou_Caster__Ingyaku_no_Wana
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,https://myanimelist.net/anime/3920/Mahou_Senshi_Sweet_Knights__Heroine_Ryoujoku_Shirei
1962,Chikyuu Bouei Kazoku,https://myanimelist.net/anime/1962/Chikyuu_Bouei_Kazoku
2567,Pinocchio yori Piccolino no Bouken,https://myanimelist.net/anime/2567/Pinocchio_yori_Piccolino_no_Bouken
36942,Cinderella Girls Gekijou 2nd Season Specials,https://myanimelist.net/anime/36942/Cinderella_Girls_Gekijou_2nd_Season_Specials
8952,Nougyou Musume!,https://myanimelist.net/anime/8952/Nougyou_Musume
2482,Good Morning Althea,https://myanimelist.net/anime/2482/Good_Morning_Althea
12599,Ijime: Ikenie no Kyoushitsu,https://myanimelist.net/anime/12599/Ijime__Ikenie_no_Kyoushitsu
3023,Esper Mami,https://myanimelist.net/anime/3023/Esper_Mami
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,https://myanimelist.net/anime/3025/Dragon_Slayer_Eiyuu_Densetsu__Ouji_no_Tabidachi
11411,Hell Target,https://myanimelist.net/anime/11411/Hell_Target
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,https://myanimelist.net/anime/3752/Nagagutsu_wo_Haita_Neko__80_Nichikan_Sekai_Isshuu
36919,Shuwarin☆Dorimin,https://myanimelist.net/anime/36919/Shuwarin☆Dorimin
40208,Wo Kai Dongwuyuan Naxie Nian,https://myanimelist.net/anime/40208/Wo_Kai_Dongwuyuan_Naxie_Nian
6718,Yamato 2520,https://myanimelist.net/anime/6718/Yamato_2520
41370,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,https://myanimelist.net/anime/41370/Sex_Friend_Osananajimi__Shojo_to_Doutei_wa_Hazukashii_tte_Minna_ga_Iu_kara_-_The_Animation
4563,Bakukyuu Hit! Crash B-Daman,https://myanimelist.net/anime/4563/Bakukyuu_Hit_Crash_B-Daman
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,https://myanimelist.net/anime/988/Shinshaku_Sengoku_Eiyuu_Densetsu__Sanada_Juu_Yuushi_The_Animation
4729,Natural 2: Duo,https://myanimelist.net/anime/4729/Natural_2__Duo
6038,Transformers Zone,https://myanimelist.net/anime/6038/Transformers_Zone
13303,Usogui,https://myanimelist.net/anime/13303/Usogui
37706,Akuma no Kimuraa-hen,https://myanimelist.net/anime/37706/Akuma_no_Kimuraa-hen
1176,Unkai no Meikyuu Zeguy,https://myanimelist.net/anime/1176/Unkai_no_Meikyuu_Zeguy
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,https://myanimelist.net/anime/2272/Mahou_no_Princess_Minky_Momo__Yume_no_Naka_no_Rondo
5652,Glass no Kantai: La Legende du Vent de l'Univers Specials,https://myanimelist.net/anime/5652/Glass_no_Kantai__La_Legende_du_Vent_de_lUnivers_Specials
3910,Kyuukyoku no Sex Adventure Kamasutra,https://myanimelist.net/anime/3910/Kyuukyoku_no_Sex_Adventure_Kamasutra
7610,Anju to Zushioumaru,https://myanimelist.net/anime/7610/Anju_to_Zushioumaru
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,https://myanimelist.net/anime/17379/Street_Fighter_II__Yomigaeru_Fujiwara-Kyou_-_Toki_wo_Kaketa_Fighter-tachi
4340,Tower of Etruria,https://myanimelist.net/anime/4340/Tower_of_Etruria
29707,Yume no Ukiyo ni Saitemina,https://myanimelist.net/anime/29707/Yume_no_Ukiyo_ni_Saitemina
20547,Top wo Nerae 2! Kagaku Kouza,https://myanimelist.net/anime/20547/Top_wo_Nerae_2_Kagaku_Kouza
1643,Sailor Victory,https://myanimelist.net/anime/1643/Sailor_Victory
12745,Bari Bari Densetsu (1987),https://myanimelist.net/anime/12745/Bari_Bari_Densetsu_1987
2785,OZ,https://myanimelist.net/anime/2785/OZ
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,https://myanimelist.net/anime/28723/Aikatsu__Dai_Starmiya_Ichigo_Matsuri_Zenyasai
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,https://myanimelist.net/anime/6734/Ginga_Tetsudou_999__Eien_no_Tabibito_Emeraldas
10354,Kakomareta Sekai,https://myanimelist.net/anime/10354/Kakomareta_Sekai
39864,Petit Clover Advance,https://myanimelist.net/anime/39864/Petit_Clover_Advance
7867,Gon,https://myanimelist.net/anime/7867/Gon
37599,Magatsu Wahrheit: Zuerst,https://myanimelist.net/anime/37599/Magatsu_Wahrheit__Zuerst
39721,Fairy Tail x Mameshiba,https://myanimelist.net/anime/39721/Fairy_Tail_x_Mameshiba
2771,Chou Kuse ni Narisou,https://myanimelist.net/anime/2771/Chou_Kuse_ni_Narisou
30143,Bobobo-bo Bo-bobo Recap,https://myanimelist.net/anime/30143/Bobobo-bo_Bo-bobo_Recap
8812,Alice SOS,https://myanimelist.net/anime/8812/Alice_SOS
5755,Aoki Ryuusei SPT Layzner OVA,https://myanimelist.net/anime/5755/Aoki_Ryuusei_SPT_Layzner_OVA
6800,Transformers: Scramble City,https://myanimelist.net/anime/6800/Transformers__Scramble_City
2501,Papuwa,https://myanimelist.net/anime/2501/Papuwa
2892,Hakushon Daimaou,https://myanimelist.net/anime/2892/Hakushon_Daimaou
29123,World Calling,https://myanimelist.net/anime/29123/World_Calling
7536,Soukou Kihei Votoms: Pailsen Files Movie,https://myanimelist.net/anime/7536/Soukou_Kihei_Votoms__Pailsen_Files_Movie
2529,Princess Minerva,https://myanimelist.net/anime/2529/Princess_Minerva
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,https://myanimelist.net/anime/31102/Taiko_no_Tatsujin__15_Shuunenkinen_Short_Animation
38788,Detective Conan: Amuro Secret Call,https://myanimelist.net/anime/38788/Detective_Conan__Amuro_Secret_Call
5136,Flag Director's Edition: Issenman no Kufura no Kiroku,https://myanimelist.net/anime/5136/Flag_Directors_Edition__Issenman_no_Kufura_no_Kiroku
3878,Mahou Shoujo Lalabel,https://myanimelist.net/anime/3878/Mahou_Shoujo_Lalabel
4498,Ikenie,https://myanimelist.net/anime/4498/Ikenie
3313,Montana Jones,https://myanimelist.net/anime/3313/Montana_Jones
4386,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,https://myanimelist.net/anime/4386/Great_Mazinger_tai_Getter_Robo_G__Kuuchuu_Daigekitotsu
36664,Matsumotokiyoshi x Osomatsu-san,https://myanimelist.net/anime/36664/Matsumotokiyoshi_x_Osomatsu-san
13681,Nekogami Yaoyorozu Specials,https://myanimelist.net/anime/13681/Nekogami_Yaoyorozu_Specials
17887,Ichirin-sha,https://myanimelist.net/anime/17887/Ichirin-sha
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,https://myanimelist.net/anime/2614/Mirai_Shounen_Conan__Kyodaiki_Gigant_no_Fukkatsu
1867,Oira Uchuu no Tankoufu,https://myanimelist.net/anime/1867/Oira_Uchuu_no_Tankoufu
6090,Hon Ran,https://myanimelist.net/anime/6090/Hon_Ran
5117,Kokudo Oh,https://myanimelist.net/anime/5117/Kokudo_Oh
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,https://myanimelist.net/anime/25113/Majokko_Shimai_no_Yoyo_to_Nene_Movie_Extra__Hatsukoi_-_Mikako_Komatsu
5217,Goal FH: Field Hunter,https://myanimelist.net/anime/5217/Goal_FH__Field_Hunter
2718,Umi no Triton,https://myanimelist.net/anime/2718/Umi_no_Triton
22055,Gakkou no Kaidan Recaps,https://myanimelist.net/anime/22055/Gakkou_no_Kaidan_Recaps
38741,Xue Ying Ling Zhu,https://myanimelist.net/anime/38741/Xue_Ying_Ling_Zhu
41189,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,https://myanimelist.net/anime/41189/3-pun_de_Wakaru_Kore_made_no_Love_Live_Sunshine
8936,Melody,https://myanimelist.net/anime/8936/Melody
4961,Mushrambo (2008),https://myanimelist.net/anime/4961/Mushrambo_2008
38804,Kiratto Pri☆chan Season 2,https://myanimelist.net/anime/38804/Kiratto_Pri☆chan_Season_2
1075,Netrun-mon the Movie,https://myanimelist.net/anime/1075/Netrun-mon_the_Movie
33755,Ma Shen,https://myanimelist.net/anime/33755/Ma_Shen
312,Ace wo Nerae!: Final Stage,https://myanimelist.net/anime/312/Ace_wo_Nerae__Final_Stage
39653,Chokotto Anime Kemono Friends 3,https://myanimelist.net/anime/39653/Chokotto_Anime_Kemono_Friends_3
4471,Shin SOS Dai Tokyo Tankentai,https://myanimelist.net/anime/4471/Shin_SOS_Dai_Tokyo_Tankentai
3811,Hoshi no Oujisama Petit Prince,https://myanimelist.net/anime/3811/Hoshi_no_Oujisama_Petit_Prince
2651,Doraemon: Doraemon Comes Back (Movie),https://myanimelist.net/anime/2651/Doraemon__Doraemon_Comes_Back_Movie
6680,Doujouji,https://myanimelist.net/anime/6680/Doujouji
5763,Uchuu Kuubo Blue Noah,https://myanimelist.net/anime/5763/Uchuu_Kuubo_Blue_Noah
2190,Tsubaki Iro no Purijioone,https://myanimelist.net/anime/2190/Tsubaki_Iro_no_Purijioone
9324,Elf 17,https://myanimelist.net/anime/9324/Elf_17
6852,Ahiru no Otegara,https://myanimelist.net/anime/6852/Ahiru_no_Otegara
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,https://myanimelist.net/anime/2208/Flutter_of_Birds_II__Tenshi-tachi_no_Tsubasa
38717,Mobile Suit Gundam: Hathaway's Flash 3,https://myanimelist.net/anime/38717/Mobile_Suit_Gundam__Hathaways_Flash_3
11447,Yuureisen,https://myanimelist.net/anime/11447/Yuureisen
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,https://myanimelist.net/anime/6733/Ginga_Tetsudou_999__Kimi_wa_Senshi_no_You_ni_Ikirareru_ka
36290,Xiang Ling Ji,https://myanimelist.net/anime/36290/Xiang_Ling_Ji
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,https://myanimelist.net/anime/41188/30-pun_de_Wakaru_Kore_made_no_Love_Live_Sunshine
5646,Deep Voice,https://myanimelist.net/anime/5646/Deep_Voice
4774,Ningyou Tsukai,https://myanimelist.net/anime/4774/Ningyou_Tsukai
9491,Katsugeki Shoujo Tanteidan,https://myanimelist.net/anime/9491/Katsugeki_Shoujo_Tanteidan
10688,Muybridge no Ito,https://myanimelist.net/anime/10688/Muybridge_no_Ito
3951,Shimai Ijiri,https://myanimelist.net/anime/3951/Shimai_Ijiri
5023,Ninpuu Kamui Gaiden,https://myanimelist.net/anime/5023/Ninpuu_Kamui_Gaiden
2094,Relic Armor Legaciam,https://myanimelist.net/anime/2094/Relic_Armor_Legaciam
38473,Itsuka Aeru Kimi ni,https://myanimelist.net/anime/38473/Itsuka_Aeru_Kimi_ni
3644,Uchiyama Aki,https://myanimelist.net/anime/3644/Uchiyama_Aki
4935,Ikkyuu-san,https://myanimelist.net/anime/4935/Ikkyuu-san
41283,Cardfight!! Vanguard Gaiden: If,https://myanimelist.net/anime/41283/Cardfight_Vanguard_Gaiden__If
3942,Binetsu Shoukougun,https://myanimelist.net/anime/3942/Binetsu_Shoukougun
7024,Heya,https://myanimelist.net/anime/7024/Heya
4479,Shitsurakuen,https://myanimelist.net/anime/4479/Shitsurakuen
4310,Joshidai: Ecchi Soudanshitsu,https://myanimelist.net/anime/4310/Joshidai__Ecchi_Soudanshitsu
9548,Alps no Shoujo Heidi: Alm no Yama-hen,https://myanimelist.net/anime/9548/Alps_no_Shoujo_Heidi__Alm_no_Yama-hen
5891,Kousoku Denjin Albegus,https://myanimelist.net/anime/5891/Kousoku_Denjin_Albegus
40941,Sexfriend Gakuen,https://myanimelist.net/anime/40941/Sexfriend_Gakuen
38742,Da Li Si Rizhi,https://myanimelist.net/anime/38742/Da_Li_Si_Rizhi
9561,Shokupan Mimi,https://myanimelist.net/anime/9561/Shokupan_Mimi
4803,Kawarazaki-ke no Ichizoku 2,https://myanimelist.net/anime/4803/Kawarazaki-ke_no_Ichizoku_2
38367,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,https://myanimelist.net/anime/38367/Nora_to_Oujo_to_Noraneko_Heart__Nora_Fuku_Ekichou_Shuunin-shiki
2574,Kashi no Ki Mokku,https://myanimelist.net/anime/2574/Kashi_no_Ki_Mokku
36918,Happy Happy Party!,https://myanimelist.net/anime/36918/Happy_Happy_Party
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,https://myanimelist.net/anime/9549/Alps_no_Shoujo_Heidi__Heidi_to_Clara-hen
12145,Backkom,https://myanimelist.net/anime/12145/Backkom
4068,Shin Megami Tensei Devil Children: Light & Dark,https://myanimelist.net/anime/4068/Shin_Megami_Tensei_Devil_Children__Light___Dark
4339,Ashita e Attack!,https://myanimelist.net/anime/4339/Ashita_e_Attack
34905,Duel Masters (2017),https://myanimelist.net/anime/34905/Duel_Masters_2017
6031,Osu!! Karate-bu,https://myanimelist.net/anime/6031/Osu_Karate-bu
9077,Rokudenashi Blues,https://myanimelist.net/anime/9077/Rokudenashi_Blues
