anime_id,titles,rating,members,genres
18139,"Tonari no Seki-kun,Tonari no Seki-kun: The Master of Killing Time,My Neighbor Seki",7.60,162268,"Comedy,School,Seinen"
12967,"Arcana Famiglia,La storia della Arcana Famiglia,Arcana Famiglia: La Storia Della Arcana Famiglia",6.30,162213,"Action,Harem,Supernatural,Romance,Shoujo"
6201,Princess Lover!,6.83,161914,"Harem,Comedy,Ecchi,School"
40902,"Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate,Shokugeki no Soma 5th Season",7.47,162003,"Ecchi,School,Shounen"
18689,"Diamond no Ace,Ace of Diamond,Daiya no Ace,Ace of the Diamond,Dia no A",8.14,161695,"Comedy,School,Shounen,Sports"
550,"Yu☆Gi☆Oh!,King of Games,Yu-Gi-Oh! First Series,Yu-Gi-Oh! Serie Zero,Yugi-Oh,Yuugiou,Yu-Gi-Oh Season 0",7.22,161743,"Action,Game,Comedy,Fantasy,Shounen"
23317,"Kuroshitsuji: Book of Murder,Black Butler: Book of Murder",8.16,161596,"Action,Mystery,Comedy,Historical,Demons,Supernatural,Shounen"
61,"D.N.Angel,DN Angel,DNAngel",7.22,161438,"Action,Comedy,Magic,Romance,Fantasy,School,Shoujo"
357,"Bokusatsu Tenshi Dokuro-chan,Bludgeoning Angel Dokuro-chan,Club-To-Death Angel Dokuro-chan",6.62,161227,"Comedy,Ecchi,Magic"
37345,Plunderer,6.47,160831,"Action,Ecchi,Fantasy,Shounen"
31,"Neon Genesis Evangelion: Death & Rebirth,Shinseiki Evangelion Gekijouban: Shi to Shinsei,Neon Genesis Evangelion - Death and Rebirth",7.45,160971,"Drama,Mecha,Psychological,Sci-Fi"
38397,"Nande Koko ni Sensei ga!?,Why the hell are you here,Teacher!?",6.48,160477,"Comedy,Ecchi,School,Seinen"
12859,"One Piece Film: Z,One Piece Film Z,One Piece Movie 12",8.21,160464,"Action,Adventure,Comedy,Drama,Fantasy,Shounen"
13367,"Kono Naka ni Hitori, Imouto ga Iru!,NAKAIMO - My Little Sister Is Among Them!,NakaImo,One of Them is My Younger Sister!,Who is Imouto?",6.65,160227,"Comedy,Ecchi,Harem,Mystery,Romance,School"
7148,"Ladies versus Butlers!,Ladies vs. Butlers!,Redei x Bato",6.68,160162,"Harem,Comedy,Romance,Ecchi,School"
32962,"Occultic;Nine,Occultic9,Occultic Nine",6.96,159994,"Sci-Fi,Mystery"
21557,"Omoide no Marnie,When Marnie Was There",8.14,160266,"Mystery,Psychological,Drama"
29093,"Grisaia no Meikyuu: Caprice no Mayu 0,The Labyrinth of Grisaia: The Cocoon of Caprice 0,Le Labyrinthe de la Grisaia",7.95,160080,Drama
4280,"Kara no Kyoukai 4: Garan no Dou,the Garden of sinners Chapter 4: The Hollow Shrine,Kara no Kyoukai: The Garden of Sinners Movie 4,Borderline of Emptiness: The Hollow Shrine,The Garden of Sinners: garan-no-dou",7.92,159740,"Action,Mystery,Supernatural,Thriller"
32268,"Koyomimonogatari,Ma",7.71,159135,"Comedy,Mystery,Supernatural"
5909,"Seitokai no Ichizon,Student Council's Discretion,Seitokai no Ichizon: Hekiyou Gakuen Seitokai Gijiroku,It's Student Council's Judgment",7.38,158743,"Harem,Comedy,Parody,School"
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer,Elfen Lied: In the Passing Rain,Elfen Lied Special,Elfen Lied OVA",7.21,158692,"Horror,Psychological,Supernatural,Drama,Ecchi,Seinen"
37965,"Kaze ga Tsuyoku Fuiteiru,Run with the Wind,Kaze ga Tsuyoku Fuite Iru",8.48,158652,"Comedy,Sports,Drama"
31716,Rewrite,6.72,158505,"Action,Comedy,Supernatural,Romance,School"
7059,"Black★Rock Shooter (OVA),BRS OVA",7.13,158439,"Action,Slice of Life,Drama,School"
9926,"Sekaiichi Hatsukoi,Sekai Ichi Hatsukoi - World's Greatest First Love,Sekai-ichi Hatsukoi,Sekai'ichi Hatsukoi,World's Greatest First Love",7.85,158572,"Comedy,Drama,Romance,Shounen Ai"
35712,"Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,My Girlfriend is Shobitch,My Girlfriend is a Faithful Virgin Bitch,Boku no Kanojo ga Majimesugiru Shojo Bitch na Ken",6.32,158309,"Harem,Comedy,Romance,Ecchi,School"
18119,Servant x Service,7.70,158005,"Comedy,Seinen,Slice of Life"
10321,"Uta no☆Prince-sama♪ Maji Love 1000%,Uta no Prince Sama,Uta no Prince-sama: Maji Love 1000%,UtaPri",7.14,157469,"Harem,Music,Comedy,Romance,School,Shoujo"
36028,Golden Kamuy,7.78,157204,"Action,Adventure,Historical,Seinen"
2926,Myself; Yourself,7.24,157062,"Drama,Romance,School"
18229,Gatchaman Crowds,7.35,157020,"Sci-Fi,Adventure"
32188,"Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Steins Gate: Episode 23 (β),Open the Missing Link",8.27,157102,"Sci-Fi,Thriller"
36027,"Ousama Game The Animation,King's Game,Ou-sama Game",5.02,156769,"Mystery,Dementia,Horror,Supernatural,Drama,School"
39575,"Somali to Mori no Kamisama,Somali and the Forest Spirit",7.85,156875,"Adventure,Demons,Drama,Fantasy,Slice of Life"
4155,"One Piece Film: Strong World,One Piece Film Strong World,One Piece Movie 10",8.21,156891,"Action,Adventure,Comedy,Drama,Fantasy,Shounen"
36286,"Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Re: Life in a different world from zero,ReZero,Re:Zero kara Hajimeru Isekai Seikatsu OVA",7.54,156647,"Drama,Fantasy"
19647,"Hajime no Ippo: Rising,Hajime No Ippo: The Fighting!,Fighting Spirit: Rising,Hajime no Ippo 3",8.61,156564,"Comedy,Sports,Drama,Shounen"
37786,"Yagate Kimi ni Naru,Bloom Into You,YagaKimi,Eventually,I Will Become You",7.94,156515,"Romance,School,Shoujo Ai"
145,"Kareshi Kanojo no Jijou,His and Her Circumstances,Kare Kano,Karekano",7.61,156504,"Comedy,Drama,Romance,School,Shoujo,Slice of Life"
39617,"Yakusoku no Neverland 2nd Season,The Promised Neverland 2nd Season",N/A,156514,"Sci-Fi,Mystery,Psychological,Thriller,Shounen"
4565,"Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Gurren Lagann The Movie: The Lights in the Sky are Stars,Tengen Toppa Gurren Lagann Movie 2",8.58,156259,"Action,Mecha,Sci-Fi,Space,Super Power"
21033,"Seikoku no Dragonar,Dragonar Academy,Seikoku no Ryuukishi",6.57,155960,"Comedy,Ecchi,Fantasy,School"
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e,The Misfit of Demon King Academy,The Misfit of Demon King Academy: History's Strongest Demon King Reincarnates and Goes to School with His Descendants",7.39,157132,"Action,Demons,Magic,Fantasy,School"
24231,"Hitsugi no Chaika: Avenging Battle,Chaika -The Coffin Princess- Avenging Battle,Hitsugi no Chaika 2nd Season,Hitsugi no Chaika Second Season",7.24,155828,"Action,Adventure,Comedy,Romance,Fantasy"
34104,Knight's & Magic,7.17,155447,"Action,Fantasy,Mecha,School"
39533,"Given,Ma",8.27,155577,"Drama,Music,Romance,Shounen Ai,Slice of Life"
37744,"Isekai Cheat Magician,Isekai Cheat Majutsushi",5.42,155179,"Action,Adventure,Fantasy"
40839,"Kanojo, Okarishimasu,Rent-a-Girlfriend,Kanokari",7.22,156430,"Comedy,Romance,School,Shounen"
40046,"Id:Invaded,ID: INVADED",7.95,155048,"Mystery,Police,Psychological,Sci-Fi"
10155,Dog Days,7.01,154814,"Action,Adventure,Fantasy,Magic"
7193,"Aoi Bungaku Series,Blue Literature",7.76,154334,"Drama,Historical,Psychological,Seinen,Thriller"
21507,"Soul Eater NOT!,SEN!",6.04,154145,"Action,Comedy,Ecchi,Shounen,Supernatural"
36946,"Dragon Ball Super Movie: Broly,Dragon Ball Super: Broly",8.13,154176,"Action,Adventure,Super Power,Martial Arts,Fantasy,Shounen"
936,"Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Naruto the Movie 2: Legend of the Stone of Gelel,Naruto THE Movie vol.2,Naruto Movie 2,Gekijouban Naruto",6.90,154195,"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural"
5205,"Kara no Kyoukai 7: Satsujin Kousatsu (Go),the Garden of sinners Chapter 7: Murder Speculation Part B,Kara no Kyoukai: The Garden of Sinners Movie 7,Borderline of Emptiness: Murder Speculation (Part 2),The Garden of Sinners: ...not nothing heart",8.45,153850,"Action,Mystery,Supernatural,Romance,Thriller"
11179,"Papa no Iukoto wo Kikinasai!,Listen to Me,Girls. I Am Your Father!,Papakiki,Listen to Me,Girls,I'm Your Father!",7.36,153735,"Comedy,Romance,Slice of Life"
10020,"Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,OreImo Specials,My Little Sister Can't Be This Cute Specials",7.46,153588,"Slice of Life,Comedy"
35376,"Himouto! Umaru-chan R,Himouto! Umaru-chan 2nd Season,My Two-Faced Little Sister R",7.39,153339,"Comedy,School,Seinen,Slice of Life"
8246,"Naruto: Shippuuden Movie 4 - The Lost Tower,Naruto Movie 7,Gekijouban Naruto Shippuuden: The Lost Tower",7.44,153420,"Action,Comedy,Martial Arts,Shounen,Super Power"
134,"Gunslinger Girl,Gunslinger Girls",7.44,153339,"Action,Psychological,Military,Drama,Sci-Fi"
33049,"Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,Fate/stay night: Heaven's Feel - II. Lost Butterfly,Fate/stay night Movie: Heaven's Feel 2",8.62,153221,"Action,Fantasy,Magic,Supernatural"
36726,"Yuragi-sou no Yuuna-san,Yuuna of Yuragi Manor,Yuuna and the Haunted Hot Springs",7.10,153028,"Comedy,Ecchi,Harem,Romance,Shounen,Supernatural"
36023,"Persona 5 the Animation,Ma",6.53,152740,"Action,Fantasy,Supernatural"
23309,Rail Wars!,6.42,152622,"Action,Harem,Police,Ecchi"
35330,"Poputepipikku,Pop Team Epic,PPTP,Poptepipic",7.28,152347,"Comedy,Dementia,Parody"
13599,Robotics;Notes,7.36,152084,"Sci-Fi,Mystery,Drama,Mecha,School"
15335,"Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,Gintama: The Final Chapter - Be Forever Yorozuya,Gintama Movie 2",8.97,152092,"Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen"
6166,"Asobi ni Iku yo!,Cat Planet Cuties,Asobi ni Ikuyo!,Let's Go Play!,Asobi ni Ikuyo: Bombshells from the Sky",6.69,152031,"Comedy,Ecchi,Harem,Romance,Sci-Fi"
27,Trinity Blood,7.34,151783,"Action,Supernatural,Vampire"
10711,"Plastic Neesan,+tic Nee-san,+tic Elder Sister,Plustic Neesan,Plastic Nee-san,Purasu Chikku Neesan,Plastic Elder Sister",7.28,151713,"Comedy,School,Seinen"
48,.hack//Sign,7.00,151277,"Game,Sci-Fi,Adventure,Mystery,Magic,Fantasy"
37517,"Happy Sugar Life,White Sugar Garden,Black Salt Cage",6.94,150948,"Drama,Horror,Psychological,Shounen"
11979,"Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part 2: Eternal,Mahou Shoujo Madoka Magika Movie 2,Magical Girl Madoka Magica Movie 2",8.39,150775,"Drama,Magic,Psychological,Thriller"
9760,"Hoshi wo Ou Kodomo,Children Who Chase Lost Voices,Children who Chase Lost Voices from Deep Below,Journey to Agartha",7.61,150772,"Adventure,Romance,Fantasy"
39198,"Kanata no Astra,Astra Lost in Space,Astra Lost in Space",8.19,150529,"Sci-Fi,Adventure,Space,Shounen"
174,"Tenjou Tenge,Tenjho Tenge,Heaven and Earth,Tenjo Tenge",6.96,150399,"Action,Ecchi,Martial Arts,Comedy,Super Power,School,Shounen"
40060,"BNA,Brand New Animal",7.57,150563,"Action,Super Power,Fantasy"
10218,"Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,Berserk Movie,Berserk Saga,Berserk: Golden Age Arc I - Egg of the Supreme Ruler,The Golden Age Arc I: The High King's Egg",7.79,149809,"Action,Military,Adventure,Demons,Supernatural,Fantasy,Seinen"
10357,"Jinrui wa Suitai Shimashita,Humanity Has Declined,Jintai",7.80,149637,"Comedy,Fantasy,Seinen"
21659,"Kill la Kill Specials,Kill la Kill Tokubetsu-hen,Sayonara wo Mou Ichido,Kill la Kill Digest: Naked Memories,KILL la KILL Digest –Naked Memories by Aikuro Mikisugi–",7.74,149513,"Action,Comedy,Super Power,School"
67,"Basilisk: Kouga Ninpou Chou,Basilisk,Basilisk: Koga Nimpo Cho",7.59,149518,"Action,Adventure,Historical,Supernatural,Romance,Samurai,Fantasy"
874,"Digimon Tamers,Digimon: Digital Monsters 03",7.63,149502,"Adventure,Comedy,Drama,Fantasy,Shounen"
11977,"Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Puella Magi Madoka Magica the Movie Part 1: Beginnings,Mahou Shoujo Madoka Magika Movie 1,Magical Girl Madoka Magica Movie 1",8.23,149272,"Psychological,Drama,Magic,Thriller"
12049,"Fairy Tail Movie 1: Houou no Miko,Gekijouban Fairy Tail: Houou no Miko,Priestess of the Phoenix,Fairy Tail: The Phoenix Priestess",7.45,149181,"Action,Adventure,Comedy,Fantasy,Magic,Shounen"
10578,"C³,C³ - CubexCursedxCurious,C3,C Cube,C^3",6.69,148972,"Action,Comedy,Ecchi,School,Supernatural"
16201,"Aku no Hana,Flowers of Evil,Aku no Hana",7.16,148704,"Psychological,Drama,Romance,School,Shounen"
8557,"Shinryaku! Ika Musume,The Squid Girl,The Invader Comes From the Bottom of the Sea!",7.48,148625,"Comedy,Shounen,Slice of Life"
38573,"Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,Do You Like Your Mom? Her Normal Attack is Two Attacks at Full Power,Okaasan online",5.59,148202,"Adventure,Comedy,Fantasy"
36432,"Toaru Majutsu no Index III,A Certain Magical Index III,Toaru Majutsu no Index 3,Toaru Majutsu no Kinsho Mokuroku 3",6.75,148165,"Action,Sci-Fi,Super Power,Magic"
36862,"Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Gekijouban Made in Abyss: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul",8.72,147699,"Adventure,Drama,Fantasy,Mystery,Sci-Fi"
16353,"Love Lab,Renai Lab",7.38,147410,"Comedy,Romance,School"
31251,"Mobile Suit Gundam: Iron-Blooded Orphans,Kidou Senshi Gundam: Tekketsu no Orphans,G-Tekketsu",8.02,147265,"Action,Drama,Mecha,Sci-Fi,Space"
416,"Kurenai no Buta,Porco Rosso,The Scarlet Pig",8.00,147365,"Action,Military,Adventure,Comedy,Historical,Drama,Romance"
35946,"Nanatsu no Taizai Movie: Tenkuu no Torawarebito,The Seven Deadly Sins the Movie: Prisoners of the Sky,The Seven Deadly Sins: Prisoners of the Sky",7.36,147125,"Action,Adventure,Fantasy,Magic,Shounen,Supernatural"
469,"Karin,Chibi Vampire Karin",7.19,146872,"Comedy,Romance,Vampire,School,Shounen"
8247,"Bleach Movie 4: Jigoku-hen,Bleach the Movie: Hell Verse,Bleach: The Hell Chapter",7.63,146748,"Action,Adventure,Comedy,Super Power,Supernatural,Shounen"
37451,"Boogiepop wa Warawanai (2019),Boogiepop and Others,Boogiepop Never Laughs,Boogiepop Doesn't Laugh",7.11,146596,"Psychological,Mystery,Horror"
31988,"Hibike! Euphonium 2,Sound! Euphonium 2,Hibike! Euphonium Second Season",8.30,146623,"Music,School,Drama"
1536,"Busou Renkin,Buso Renkin,BoRe,BuRe,Arms Alchemy",7.37,146505,"Action,Fantasy,Supernatural,Comedy,School,Shounen"
32979,Flip Flappers,7.70,146206,"Sci-Fi,Adventure,Comedy,Magic"
33161,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,My Teen Romantic Comedy SNAFU OVA,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku: Kitto,Onnanoko wa Osatou to Spice to Suteki na Nanika de Dekiteiru",8.12,145681,"Comedy,Romance,School"
3167,"Eve no Jikan,Time of Eve,Eve's Time",8.10,145554,"Sci-Fi,Slice of Life"
267,Gungrave,7.88,145599,"Action,Drama,Sci-Fi,Seinen,Super Power"
3342,"Mnemosyne: Mnemosyne no Musume-tachi,Rin: Daughters of Mnemosyne,Mnemosyne: Daughters of Mnemosyne",7.34,145396,"Action,Horror,Sci-Fi,Shoujo Ai,Supernatural"
8277,"Hyakka Ryouran: Samurai Girls,Samurai Girls,Hyakka Ryouran: Samurai Girls",6.85,145164,"Action,Harem,Comedy,Ecchi,Samurai,School"
5781,"Isekai no Seikishi Monogatari,Tenchi Muyo! War on Geminar,ISM,Isekai no Seikishi Monogatari",7.89,145240,"Action,Comedy,Ecchi,Fantasy,Harem,Mecha,School"
40716,"Kakushigoto (TV),Kakushigoto,Hidden Things",8.06,145223,"Slice of Life,Comedy,Shounen"
16732,"Kiniro Mosaic,KINMOZA!,Kinmosa,Golden Mosaic",7.28,145033,"Slice of Life,Comedy,School,Seinen"
31414,"Nijiiro Days,Rainbow Days,Nijiiro Days",7.37,145033,"Comedy,Romance,School,Shoujo,Slice of Life"
10456,"Kyoukaisenjou no Horizon,Horizon in the Middle of Nowhere,Kyoukai Senjou no Horizon",7.12,144986,"Action,Sci-Fi,Fantasy"
1699,"Romeo x Juliet,RomeoxJuliet",7.69,145032,"Drama,Fantasy,Historical,Romance"
29067,"Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,I Can't Understand What My Husband Is Saying: 2nd Thread,Danna ga Nani wo Itteiru ka Wakaranai Ken 2nd Season,I Can't Understand What My Husband Is Saying Second Season",7.42,144887,"Comedy,Romance,Seinen,Slice of Life"
16934,"Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Love,Chunibyo & Other Delusions!: Sparkling... Slapstick Noel,Chuunibyou demo Koi ga Shitai! Episode 13,Chu-2 Byo demo Koi ga Shitai! Episode 13",7.53,145035,"Comedy,Drama,Romance,School,Slice of Life"
2963,"Minami-ke,Minamike,The Minami Family",7.70,144710,"Slice of Life,Comedy,School"
39196,"Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun",7.74,144757,"Comedy,Demons,Supernatural,Fantasy,School,Shounen"
482,"Yu☆Gi☆Oh!: Duel Monsters GX,Yu-Gi-Oh! GX,Yu-Gi-Oh! GX,Yugioh GX,Yu-Gi-Oh! Genex,Yugioh Genex,Yu-Gi-Oh!: Duel Monsters GX,Yugioh: Duel Monsters GX,Yu-Gi-Oh!: Duel Monsters Genex,Yugioh: Duel Monsters Genex,Game King of Duel Monsters GX",7.17,144763,"Action,Comedy,Fantasy,Game,Shounen"
32370,"D.Gray-man Hallow,D.Gray-man HALLOW",7.78,144347,"Action,Adventure,Super Power,Demons,Shounen"
34712,"Kujira no Kora wa Sajou ni Utau,Children of the Whales,Whale Calves Sing on the Sand,Tales of the Wales Calves",7.23,144323,"Mystery,Super Power,Drama,Fantasy,Shoujo"
3901,"Baccano! Specials,Baccano! OVA",8.17,144251,"Action,Mystery,Comedy,Historical,Supernatural"
16512,"Devil Survivor 2 The Animation,DS2A,Shin Megami Tensei: Devil Survivor 2",6.92,143883,"Action,Demons,Supernatural"
25731,"Cross Ange: Tenshi to Ryuu no Rondo,Cross Ange: Rondo of Angel and Dragon",7.43,143933,"Action,Mecha,Sci-Fi"
38610,"Tejina-senpai,Magical Sempai",6.52,143936,"Comedy,Ecchi,School,Seinen"
39491,"Psycho-Pass 3,Ma",7.59,143509,"Action,Sci-Fi,Police,Psychological"
97,Last Exile,7.84,143519,"Action,Sci-Fi,Adventure"
240,"Genshiken,The Society for the Study of Modern Visual Culture",7.67,143483,"Slice of Life,Comedy,Parody"
5204,"Kara no Kyoukai 6: Boukyaku Rokuon,the Garden of sinners Chapter 6: Oblivion Recording,Kara no Kyoukai: The Garden of Sinners Movie 6,Borderline of Emptiness: Oblivion Recording,The Garden of Sinners: Fairy Tale",7.55,143209,"Action,Magic,Mystery,Romance,Supernatural,Thriller"
23251,"Gugure! Kokkuri-san,GUGURE! KOKKURI-SAN,GuguKoku",7.59,143023,"Comedy,Shounen,Supernatural"
40028,"Shingeki no Kyojin: The Final Season,Shingeki no Kyojin Season 4",N/A,143197,"Action,Military,Mystery,Super Power,Drama,Fantasy,Shounen"
39551,"Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,Tensura 2",N/A,142537,"Comedy,Fantasy"
38993,"Karakai Jouzu no Takagi-san 2,Skilled Teaser Takagi-san 2nd Season,Karakai Jouzu no Takagi-san Second Season",8.22,142457,"Slice of Life,Comedy,Romance,School,Shounen"
8408,"Durarara!! Specials,Durarara!! Episode 12.5,Durarara!! Episode 25,Dhurarara!!,Dyurarara!!,Dulalala!!,Dullalala!!,DRRR!! OVA",7.92,142266,"Action,Comedy,Supernatural"
33433,"Shuumatsu no Izetta,Izetta: The Last Witch,Izetta,Die Letzte Hexe",6.78,142183,"Action,Historical,Military"
12115,"Berserk: Ougon Jidai-hen III - Kourin,Berserk: The Golden Age Arc III - The Advent,Berserk Movie,Berserk Saga,Berserk: Golden Age Arc III - Descent",8.23,142321,"Action,Adventure,Demons,Drama,Fantasy,Horror,Military,Seinen,Supernatural"
31658,"Kuroko no Basket Movie 4: Last Game,Gekijouban Kuroko no Basuke: Last Game,Kuroko's Basketball the Movie: Last Game",8.11,142290,"Sports,School,Shounen"
10589,"Naruto: Shippuuden Movie 5 - Blood Prison,Naruto Movie 8,Gekijouban Naruto: Blood Prison",7.49,142284,"Action,Adventure,Martial Arts,Super Power,Mystery,Shounen"
3655,"Nabari no Ou,Nabari no Oh,King of Nabari",7.31,142182,"Action,Fantasy,Supernatural,Comedy,Drama,Shounen"
440,"Shoujo Kakumei Utena,Revolutionary Girl Utena,Shoujo Kakumei Utena",8.19,142384,"Comedy,Drama,Fantasy,Mystery,Psychological,Shoujo"
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou,Violet Evergarden Extra Episode,Violet Evergarden Episode 14,Violet Evergarden Special,The day you understand ""I love you"" will surely come",8.33,142137,"Drama,Fantasy,Slice of Life"
37569,"Sirius,Sirius the Jaeger,Tenrou",7.08,141912,"Action,Historical,Supernatural,Vampire"
3652,"Higurashi no Naku Koro ni Rei,When They Cry: Rei,Higurashi no Naku Koro ni 3rd Season,Higurashi no Naku Koro ni Dai San Ki",7.47,141545,"Mystery,Comedy,Psychological,Supernatural,Thriller"
9330,Dragon Crisis!,6.74,141306,"Action,Magic,Romance,School,Seinen,Supernatural"
5030,"Maria†Holic,Maria+Holic,MariaHolic",7.07,141233,"Comedy,Parody,School,Shoujo Ai"
21353,Tokyo ESP,6.58,141194,"Action,Sci-Fi,Comedy,Super Power,Supernatural,Shounen"
11701,"Another: The Other - Inga,Another: The Other,Another 00,Another: The Other -Inga-,Another OAD,Another OVA",7.34,141198,"Horror,Mystery,Thriller"
4789,"ef: A Tale of Melodies.,ef - a tale of melodies.,ef: A Tale of Memories Second Season,ef: A Tale of Memories 2nd Season",8.06,141009,"Mystery,Supernatural,Drama,Romance"
8888,"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives",7.44,140980,"Action,Mecha,Military,Sci-Fi"
